TABLE_CATALOG;TABLE_SCHEMA;TABLE_NAME;COLUMN_NAME;ORDINAL_POSITION;COLUMN_DEFAULT;IS_NULLABLE;DATA_TYPE;CHARACTER_MAXIMUM_LENGTH;CHARACTER_OCTET_LENGTH;NUMERIC_PRECISION;NUMERIC_PRECISION_RADIX;NUMERIC_SCALE;DATETIME_PRECISION;CHARACTER_SET_CATALOG;CHARACTER_SET_SCHEMA;CHARACTER_SET_NAME;COLLATION_CATALOG;COLLATION_SCHEMA;COLLATION_NAME;DOMAIN_CATALOG;DOMAIN_SCHEMA;DOMAIN_NAME
eds70;dbo;TMP_PARTICIPACAO;TOTTRA;3;;YES;float;;;53;10;;;;;;;;;;;
eds70;dbo;TMP_PARTICIPACAO;TOTCIR;4;;YES;float;;;53;10;;;;;;;;;;;
eds70;dbo;TMP_PARTICIPACAO;PART;5;;YES;float;;;53;10;;;;;;;;;;;
eds70;dbo;TMP_PARTICIPACAO;COMISSAO;6;;YES;float;;;53;10;;;;;;;;;;;
eds70;dbo;TRATAMENTO;NROTRA;1;;No ;int;;;10;10;0;;;;;;;;;;
eds70;dbo;TRATAMENTO;NROPAC;2;;No ;int;;;10;10;0;;;;;;;;;;
eds70;dbo;TRATAMENTO;NROTAB;3;;No ;int;;;10;10;0;;;;;;;;;;
eds70;dbo;TRATAMENTO;NROIND;4;;No ;int;;;10;10;0;;;;;;;;;;
eds70;dbo;TRATAMENTO;ID_PRESTADOR;5;;No ;int;;;10;10;0;;;;;;;;;;
eds70;dbo;TRATAMENTO;DATINI;6;;YES;datetime;;;23;;3;3;;;;;;;;;
eds70;dbo;TRATAMENTO;DATFIN;7;;YES;datetime;;;23;;3;3;;;;;;;;;
eds70;dbo;TRATAMENTO;DATVAL;8;;YES;datetime;;;23;;3;3;;;;;;;;;
eds70;dbo;TRATAMENTO;DATCONV;9;;YES;datetime;;;23;;3;3;;;;;;;;;
eds70;dbo;TRATAMENTO;DESCON;10;;YES;float;;;53;10;;;;;;;;;;;
eds70;dbo;TRATAMENTO;STATTRA;11;;YES;int;;;10;10;0;;;;;;;;;;
eds70;dbo;TRATAMENTO;STATORC;12;;YES;smallint;;;5;10;0;;;;;;;;;;
eds70;dbo;TRATAMENTO;OBSTRA;13;;YES;text;2147483647;2147483647;;;;;;;iso_1;;;Latin1_General_CI_AS;;;
eds70;dbo;TRATAMENTO;NROPAR;14;;YES;smallint;;;5;10;0;;;;;;;;;;
eds70;dbo;TRATAMENTO;TOTCONV;15;;YES;float;;;53;10;;;;;;;;;;;
eds70;dbo;TRATAMENTO;TOTPART;16;;YES;float;;;53;10;;;;;;;;;;;
eds70;dbo;TRATAMENTO;TOTCORCONV;17;;YES;float;;;53;10;;;;;;;;;;;
eds70;dbo;TRATAMENTO;TOTCORPART;18;;YES;float;;;53;10;;;;;;;;;;;
eds70;dbo;TRATAMENTO;CODTRA;19;;YES;varchar;10;10;;;;;;;iso_1;;;Latin1_General_CI_AS;;;
eds70;dbo;TRATAMENTO;SENHA;20;;YES;varchar;10;10;;;;;;;iso_1;;;Latin1_General_CI_AS;;;
eds70;dbo;TRATAMENTO;VALOR_DIFERENCA;21;;YES;float;;;53;10;;;;;;;;;;;
eds70;dbo;TRATAMENTO;VALOR_JUROS;22;;YES;float;;;53;10;;;;;;;;;;;
eds70;dbo;TRATAMENTO;TIPO_JUROS;23;;YES;smallint;;;5;10;0;;;;;;;;;;
eds70;dbo;TRATAMENTO;EDE_ID;24;;YES;int;;;10;10;0;;;;;;;;;;
eds70;dbo;TRATAMENTO;USER_STAMP_INS;25;;YES;int;;;10;10;0;;;;;;;;;;
eds70;dbo;TRATAMENTO;TIME_STAMP_INS;26;;YES;datetime;;;23;;3;3;;;;;;;;;
eds70;dbo;TRATAMENTO;USER_STAMP_UPD;27;;YES;int;;;10;10;0;;;;;;;;;;
eds70;dbo;TRATAMENTO;TIME_STAMP_UPD;28;;YES;datetime;;;23;;3;3;;;;;;;;;
eds70;dbo;TRATAMENTO;ID_UNIDADE;29;;YES;int;;;10;10;0;;;;;;;;;;
eds70;dbo;TRATAMENTO;ID_CONVENIO;30;;YES;int;;;10;10;0;;;;;;;;;;
eds70;dbo;TRATAMENTO;USER_STAMP_APROVA;31;;YES;int;;;10;10;0;;;;;;;;;;
eds70;dbo;TRATAMENTO;TIME_STAMP_APROVA;32;;YES;datetime;;;23;;3;3;;;;;;;;;
eds70;dbo;TRATAMENTO;ORTO_ID_INDICE;33;;YES;int;;;10;10;0;;;;;;;;;;
eds70;dbo;TRATAMENTO;ORTO_VALOR_MENS;34;;YES;money;;;19;10;4;;;;;;;;;;
eds70;dbo;TRATAMENTO;ORTO_ATIVAR_MENS;35;;YES;smallint;;;5;10;0;;;;;;;;;;
eds70;dbo;TRATAMENTO;ORTO_DIA_VENC;36;;YES;smallint;;;5;10;0;;;;;;;;;;
eds70;dbo;TRATAMENTO;ORTO_TERMINO;37;;YES;datetime;;;23;;3;3;;;;;;;;;
eds70;dbo;TRATAMENTO;DT_SENHA;38;;YES;datetime;;;23;;3;3;;;;;;;;;
eds70;dbo;TRATAMENTO;DT_VAL_SENHA;39;;YES;datetime;;;23;;3;3;;;;;;;;;
eds70;dbo;TRATAMENTO;ID_TIPO_ATENDIMENTO;40;;YES;int;;;10;10;0;;;;;;;;;;
eds70;dbo;TRATAMENTO;SINAIS_DOENCA_PERIODONTAL;41;;YES;int;;;10;10;0;;;;;;;;;;
eds70;dbo;TRATAMENTO;ALTERACAO_TECIDOS;42;;YES;int;;;10;10;0;;;;;;;;;;
eds70;dbo;TRATAMENTO;ID_PRESTADOR_SOL;43;;YES;int;;;10;10;0;;;;;;;;;;
eds70;dbo;TRATAMENTO;ID_PRESTADOR_EXE;44;;YES;int;;;10;10;0;;;;;;;;;;
eds70;dbo;TRATAMENTO;ID_PRESTADOR_CON;45;;YES;int;;;10;10;0;;;;;;;;;;
eds70;dbo;TRATAMENTO_COMISSAO;NROTRA;1;;No ;int;;;10;10;0;;;;;;;;;;
eds70;dbo;TRATAMENTO_COMISSAO;NROPAR;2;;No ;smallint;;;5;10;0;;;;;;;;;;
eds70;dbo;TRATAMENTO_COMISSAO;ID_PRESTADOR;3;;No ;int;;;10;10;0;;;;;;;;;;
eds70;dbo;TRATAMENTO_COMISSAO;PERC_COMISSAO;4;;No ;float;;;53;10;;;;;;;;;;;
eds70;dbo;TRATAMENTO_COMISSAO;TIME_STAMP_INS;5;;No ;datetime;;;23;;3;3;;;;;;;;;
eds70;dbo;TRATAMENTO_COMISSAO;USER_STAMP_INS;6;;No ;int;;;10;10;0;;;;;;;;;;
eds70;dbo;TRATAMENTO_COMISSAO;TIME_STAMP_UPD;7;;YES;datetime;;;23;;3;3;;;;;;;;;
eds70;dbo;TRATAMENTO_COMISSAO;USER_STAMP_UPD;8;;YES;int;;;10;10;0;;;;;;;;;;
eds70;dbo;TMP_LUCRATIVIDADEPORINTERVENCAO_INSPIRON_20231129162012;NROREGISTRO;1;;No ;int;;;10;10;0;;;;;;;;;;
eds70;dbo;TMP_LUCRATIVIDADEPORINTERVENCAO_INSPIRON_20231129162012;INTERVENCAO;2;;YES;varchar;50;50;;;;;;;iso_1;;;Latin1_General_CI_AS;;;
eds70;dbo;TMP_LUCRATIVIDADEPORINTERVENCAO_INSPIRON_20231129162012;QUANTIDADE;3;;YES;int;;;10;10;0;;;;;;;;;;
eds70;dbo;TMP_LUCRATIVIDADEPORINTERVENCAO_INSPIRON_20231129162012;VALORTOTAL;4;;YES;money;;;19;10;4;;;;;;;;;;
eds70;dbo;TMP_LUCRATIVIDADEPORINTERVENCAO_INSPIRON_20231129162012;VALORMEDIO;5;;YES;money;;;19;10;4;;;;;;;;;;
eds70;dbo;TMP_LUCRATIVIDADEPORINTERVENCAO_INSPIRON_20231129162012;TEMPO;6;;YES;int;;;10;10;0;;;;;;;;;;
eds70;dbo;TMP_LUCRATIVIDADEPORINTERVENCAO_INSPIRON_20231129162012;CUSTOTOTAL;7;;YES;money;;;19;10;4;;;;;;;;;;
eds70;dbo;TMP_LUCRATIVIDADEPORINTERVENCAO_INSPIRON_20231129162012;LUCRO;8;;YES;money;;;19;10;4;;;;;;;;;;
eds70;dbo;TMP_LUCRATIVIDADEPORINTERVENCAO_INSPIRON_20231129162012;PERCLUCRO;9;;YES;money;;;19;10;4;;;;;;;;;;
eds70;dbo;UNIDADE;ID_UNIDADE;1;;No ;int;;;10;10;0;;;;;;;;;;
eds70;dbo;UNIDADE;COD_UNIDADE;2;;YES;varchar;10;10;;;;;;;iso_1;;;Latin1_General_CI_AS;;;
eds70;dbo;UNIDADE;NOME;3;;YES;varchar;50;50;;;;;;;iso_1;;;Latin1_General_CI_AS;;;
eds70;dbo;UNIDADE;RAZAO;4;;YES;varchar;50;50;;;;;;;iso_1;;;Latin1_General_CI_AS;;;
eds70;dbo;UNIDADE;ID_TIPO_LOGRAD;5;;YES;int;;;10;10;0;;;;;;;;;;
eds70;dbo;UNIDADE;ENDERECO;6;;YES;varchar;50;50;;;;;;;iso_1;;;Latin1_General_CI_AS;;;
eds70;dbo;UNIDADE;COMPLEM;7;;YES;varchar;15;15;;;;;;;iso_1;;;Latin1_General_CI_AS;;;
eds70;dbo;UNIDADE;NUMERO;8;;YES;varchar;10;10;;;;;;;iso_1;;;Latin1_General_CI_AS;;;
eds70;dbo;UNIDADE;BAIRRO;9;;YES;varchar;30;30;;;;;;;iso_1;;;Latin1_General_CI_AS;;;
eds70;dbo;UNIDADE;CIDADE;10;;YES;varchar;30;30;;;;;;;iso_1;;;Latin1_General_CI_AS;;;
eds70;dbo;UNIDADE;CEP;11;;YES;varchar;9;9;;;;;;;iso_1;;;Latin1_General_CI_AS;;;
eds70;dbo;UNIDADE;UF;12;;YES;varchar;2;2;;;;;;;iso_1;;;Latin1_General_CI_AS;;;
eds70;dbo;UNIDADE;CNPJ;13;;YES;varchar;20;20;;;;;;;iso_1;;;Latin1_General_CI_AS;;;
eds70;dbo;UNIDADE;INSC_EST;14;;YES;varchar;20;20;;;;;;;iso_1;;;Latin1_General_CI_AS;;;
eds70;dbo;UNIDADE;INSC_MUN;15;;YES;varchar;20;20;;;;;;;iso_1;;;Latin1_General_CI_AS;;;
eds70;dbo;UNIDADE;ID_TIPO_FONE1;16;;YES;smallint;;;5;10;0;;;;;;;;;;
eds70;dbo;UNIDADE;FONE1;17;;YES;varchar;20;20;;;;;;;iso_1;;;Latin1_General_CI_AS;;;
eds70;dbo;UNIDADE;CONTATO1;18;;YES;varchar;30;30;;;;;;;iso_1;;;Latin1_General_CI_AS;;;
eds70;dbo;UNIDADE;ID_TIPO_FONE2;19;;YES;smallint;;;5;10;0;;;;;;;;;;
eds70;dbo;UNIDADE;FONE2;20;;YES;varchar;20;20;;;;;;;iso_1;;;Latin1_General_CI_AS;;;
eds70;dbo;UNIDADE;CONTATO2;21;;YES;varchar;30;30;;;;;;;iso_1;;;Latin1_General_CI_AS;;;
eds70;dbo;UNIDADE;ID_TIPO_FONE3;22;;YES;smallint;;;5;10;0;;;;;;;;;;
eds70;dbo;UNIDADE;FONE3;23;;YES;varchar;30;30;;;;;;;iso_1;;;Latin1_General_CI_AS;;;
eds70;dbo;UNIDADE;CONTATO3;24;;YES;varchar;30;30;;;;;;;iso_1;;;Latin1_General_CI_AS;;;
eds70;dbo;UNIDADE;ID_TIPO_FONE4;25;;YES;smallint;;;5;10;0;;;;;;;;;;
eds70;dbo;UNIDADE;FONE4;26;;YES;varchar;30;30;;;;;;;iso_1;;;Latin1_General_CI_AS;;;
eds70;dbo;UNIDADE;CONTATO4;27;;YES;varchar;30;30;;;;;;;iso_1;;;Latin1_General_CI_AS;;;
eds70;dbo;UNIDADE;EMAIL;28;;YES;varchar;50;50;;;;;;;iso_1;;;Latin1_General_CI_AS;;;
eds70;dbo;UNIDADE;PREFAGENDA;29;;YES;text;2147483647;2147483647;;;;;;;iso_1;;;Latin1_General_CI_AS;;;
eds70;dbo;UNIDADE;INATIVO;30;;YES;smallint;;;5;10;0;;;;;;;;;;
eds70;dbo;UNIDADE;QTD_SALA;31;;YES;smallint;;;5;10;0;;;;;;;;;;
eds70;dbo;UNIDADE;TIME_STAMP_INS;32;;YES;datetime;;;23;;3;3;;;;;;;;;
eds70;dbo;UNIDADE;USER_STAMP_INS;33;;YES;int;;;10;10;0;;;;;;;;;;
eds70;dbo;UNIDADE;TIME_STAMP_UPD;34;;YES;datetime;;;23;;3;3;;;;;;;;;
eds70;dbo;UNIDADE;USER_STAMP_UPD;35;;YES;int;;;10;10;0;;;;;;;;;;
eds70;dbo;USRLOG;HORARIO;1;;No ;datetime;;;23;;3;3;;;;;;;;;
eds70;dbo;USRLOG;NROUSR;2;;No ;int;;;10;10;0;;;;;;;;;;
eds70;dbo;USRLOG;DESCRICAO;3;;YES;text;2147483647;2147483647;;;;;;;iso_1;;;Latin1_General_CI_AS;;;
eds70;dbo;USUARIO;NROUSR;1;;No ;int;;;10;10;0;;;;;;;;;;
eds70;dbo;USUARIO;TIPO;2;;No ;int;;;10;10;0;;;;;;;;;;
eds70;dbo;USUARIO;APELIDO;3;;No ;varchar;10;10;;;;;;;iso_1;;;Latin1_General_CI_AS;;;
eds70;dbo;USUARIO;NOME;4;;YES;varchar;40;40;;;;;;;iso_1;;;Latin1_General_CI_AS;;;
eds70;dbo;USUARIO;CRO;5;;YES;varchar;10;10;;;;;;;iso_1;;;Latin1_General_CI_AS;;;
eds70;dbo;USUARIO;CPF;6;;YES;varchar;20;20;;;;;;;iso_1;;;Latin1_General_CI_AS;;;
eds70;dbo;USUARIO;INATIVO;7;;YES;smallint;;;5;10;0;;;;;;;;;;
eds70;dbo;USUARIO;SENHA;8;;YES;varchar;10;10;;;;;;;iso_1;;;Latin1_General_CI_AS;;;
eds70;dbo;USUARIO;PREFUSUARIO;9;;YES;text;2147483647;2147483647;;;;;;;iso_1;;;Latin1_General_CI_AS;;;
eds70;dbo;USUARIO;PREFAGENDA;10;;YES;text;2147483647;2147483647;;;;;;;iso_1;;;Latin1_General_CI_AS;;;
eds70;dbo;USUARIO;PREFIMPRESSORA;11;;YES;text;2147483647;2147483647;;;;;;;iso_1;;;Latin1_General_CI_AS;;;
eds70;dbo;USUARIO;PREFETIQUETA;12;;YES;text;2147483647;2147483647;;;;;;;iso_1;;;Latin1_General_CI_AS;;;
eds70;dbo;USUARIO;PERMISSOES;13;;YES;text;2147483647;2147483647;;;;;;;iso_1;;;Latin1_General_CI_AS;;;
eds70;dbo;USUARIO;ID_PRESTADOR;14;;YES;int;;;10;10;0;;;;;;;;;;
eds70;dbo;USUARIO;ID_UNIDADE;15;;YES;int;;;10;10;0;;;;;;;;;;
eds70;dbo;USUARIO;ALTERASENHA;16;;YES;smallint;;;5;10;0;;;;;;;;;;
eds70;dbo;USUARIO_FUNCAO;ID_USUARIO;1;;No ;int;;;10;10;0;;;;;;;;;;
eds70;dbo;USUARIO_FUNCAO;ID_FUNCAO;2;;No ;int;;;10;10;0;;;;;;;;;;
eds70;dbo;USUARIO_FUNCAO;NIVEL;3;;No ;int;;;10;10;0;;;;;;;;;;
eds70;dbo;USUARIO_MODULO;ID_USUARIO;1;;No ;int;;;10;10;0;;;;;;;;;;
eds70;dbo;USUARIO_MODULO;ID_MODULO;2;;No ;int;;;10;10;0;;;;;;;;;;
eds70;dbo;USUARIO_MODULO;NIVEL;3;;No ;int;;;10;10;0;;;;;;;;;;
eds70;dbo;USUARIO_PERFIL;ID_USUARIO;1;;No ;int;;;10;10;0;;;;;;;;;;
eds70;dbo;USUARIO_PERFIL;ID_PRESTADOR;2;;No ;int;;;10;10;0;;;;;;;;;;
eds70;dbo;USUARIO_PERFIL;ID_PERFIL;3;;No ;int;;;10;10;0;;;;;;;;;;
eds70;dbo;_BAIRRO;REGISTRO;1;;No ;int;;;10;10;0;;;;;;;;;;
eds70;dbo;_BAIRRO;CODIGO;2;;YES;varchar;20;20;;;;;;;iso_1;;;Latin1_General_CI_AS;;;
eds70;dbo;_BAIRRO;NOME;3;;YES;varchar;20;20;;;;;;;iso_1;;;Latin1_General_CI_AS;;;
eds70;dbo;_BAIRRO;RESERVADO;4;;YES;smallint;;;5;10;0;;;;;;;;;;
eds70;dbo;_BANCO;REGISTRO;1;;No ;int;;;10;10;0;;;;;;;;;;
eds70;dbo;_BANCO;CODIGO;2;;YES;varchar;20;20;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
eds70;dbo;_BANCO;NOME;3;;YES;varchar;255;255;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
eds70;dbo;_BANCO;RESERVADO;4;;YES;smallint;;;5;10;0;;;;;;;;;;
eds70;dbo;_CIDADE;REGISTRO;1;;No ;int;;;10;10;0;;;;;;;;;;
eds70;dbo;_CIDADE;CODIGO;2;;YES;varchar;20;20;;;;;;;iso_1;;;Latin1_General_CI_AS;;;
eds70;dbo;_CIDADE;NOME;3;;YES;varchar;30;30;;;;;;;iso_1;;;Latin1_General_CI_AS;;;
eds70;dbo;_CIDADE;UF;4;;YES;varchar;2;2;;;;;;;iso_1;;;Latin1_General_CI_AS;;;
eds70;dbo;_CIDADE;RESERVADO;5;;YES;smallint;;;5;10;0;;;;;;;;;;
eds70;dbo;_COMPROMISSO;REGISTRO;1;;No ;int;;;10;10;0;;;;;;;;;;
eds70;dbo;_COMPROMISSO;CODIGO;2;;YES;varchar;20;20;;;;;;;iso_1;;;Latin1_General_CI_AS;;;
eds70;dbo;_COMPROMISSO;NOME;3;;YES;varchar;30;30;;;;;;;iso_1;;;Latin1_General_CI_AS;;;
eds70;dbo;_COMPROMISSO;RESERVADO;4;;YES;smallint;;;5;10;0;;;;;;;;;;
eds70;dbo;_ESPECIALIDADE;REGISTRO;1;;No ;int;;;10;10;0;;;;;;;;;;
eds70;dbo;_ESPECIALIDADE;CODIGO;2;;YES;varchar;20;20;;;;;;;iso_1;;;Latin1_General_CI_AS;;;
eds70;dbo;_ESPECIALIDADE;NOME;3;;YES;varchar;255;255;;;;;;;iso_1;;;Latin1_General_CI_AS;;;
eds70;dbo;_ESPECIALIDADE;RESERVADO;4;;YES;smallint;;;5;10;0;;;;;;;;;;
eds70;dbo;_ESPECIALIDADE;ORDEM;5;;YES;smallint;;;5;10;0;;;;;;;;;;
eds70;dbo;_ESPECIALIDADE;IMAGE_INDEX;6;;YES;smallint;;;5;10;0;;;;;;;;;;
eds70;dbo;_ESPECIALIDADE;INATIVO;7;;YES;smallint;;;5;10;0;;;;;;;;;;
eds70;dbo;_ESTADO_CIVIL;REGISTRO;1;;No ;int;;;10;10;0;;;;;;;;;;
eds70;dbo;_ESTADO_CIVIL;CODIGO;2;;YES;varchar;20;20;;;;;;;iso_1;;;Latin1_General_CI_AS;;;
eds70;dbo;_ESTADO_CIVIL;NOME;3;;YES;varchar;255;255;;;;;;;iso_1;;;Latin1_General_CI_AS;;;
eds70;dbo;_ESTADO_CIVIL;RESERVADO;4;;YES;smallint;;;5;10;0;;;;;;;;;;
eds70;dbo;_FABRICANTE;REGISTRO;1;;No ;int;;;10;10;0;;;;;;;;;;
eds70;dbo;_FABRICANTE;CODIGO;2;;YES;varchar;20;20;;;;;;;iso_1;;;Latin1_General_CI_AS;;;
eds70;dbo;_FABRICANTE;NOME;3;;YES;varchar;255;255;;;;;;;iso_1;;;Latin1_General_CI_AS;;;
eds70;dbo;_FABRICANTE;RESERVADO;4;;YES;smallint;;;5;10;0;;;;;;;;;;
eds70;dbo;_FASE_PROCEDIMENTO;REGISTRO;1;;No ;int;;;10;10;0;;;;;;;;;;
eds70;dbo;_FASE_PROCEDIMENTO;CODIGO;2;;YES;varchar;20;20;;;;;;;iso_1;;;Latin1_General_CI_AS;;;
eds70;dbo;_FASE_PROCEDIMENTO;NOME;3;;YES;varchar;255;255;;;;;;;iso_1;;;Latin1_General_CI_AS;;;
eds70;dbo;_FASE_PROCEDIMENTO;RESERVADO;4;;YES;smallint;;;5;10;0;;;;;;;;;;
eds70;dbo;_GRUPO_CONTA;NROGRUPOFIN;1;;No ;int;;;10;10;0;;;;;;;;;;
eds70;dbo;_GRUPO_CONTA;NOME;2;;YES;varchar;50;50;;;;;;;iso_1;;;Latin1_General_CI_AS;;;
eds70;dbo;_GRUPO_CONTA;TIPO;3;;YES;smallint;;;5;10;0;;;;;;;;;;
eds70;dbo;_GRUPO_CONTA;RESERVADO;4;;YES;smallint;;;5;10;0;;;;;;;;;;
eds70;dbo;_INDICE;NROIND;1;;No ;int;;;10;10;0;;;;;;;;;;
eds70;dbo;_INDICE;NOME;2;;No ;varchar;30;30;;;;;;;iso_1;;;Latin1_General_CI_AS;;;
eds70;dbo;_INDICE;SIGLA;3;;No ;varchar;10;10;;;;;;;iso_1;;;Latin1_General_CI_AS;;;
eds70;dbo;_MODELO_ETIQUETA;NROMODELO;1;;No ;int;;;10;10;0;;;;;;;;;;
eds70;dbo;_MODELO_ETIQUETA;NROPADRAO;2;;YES;int;;;10;10;0;;;;;;;;;;
eds70;dbo;_MODELO_ETIQUETA;NOME;3;;YES;varchar;50;50;;;;;;;iso_1;;;Latin1_General_CI_AS;;;
eds70;dbo;_MODELO_ETIQUETA;RESERVADO;4;;YES;smallint;;;5;10;0;;;;;;;;;;
eds70;dbo;_MODELO_ETIQUETA;MARGEM_ESQ;5;;YES;float;;;53;10;;;;;;;;;;;
eds70;dbo;_MODELO_ETIQUETA;MARGEM_SUP;6;;YES;float;;;53;10;;;;;;;;;;;
eds70;dbo;_MODELO_ETIQUETA;ESP_HORIZONTAL;7;;YES;float;;;53;10;;;;;;;;;;;
eds70;dbo;_MODELO_ETIQUETA;ESP_VERTICAL;8;;YES;float;;;53;10;;;;;;;;;;;
eds70;dbo;_MODELO_ETIQUETA;NRO_COLUNAS;9;;YES;smallint;;;5;10;0;;;;;;;;;;
eds70;dbo;_MODELO_ETIQUETA;NRO_LINHAS;10;;YES;smallint;;;5;10;0;;;;;;;;;;
eds70;dbo;_MODELO_ETIQUETA;NOME_RTF;11;;YES;varchar;50;50;;;;;;;iso_1;;;Latin1_General_CI_AS;;;
eds70;dbo;_MOTIVO_ATESTADO;REGISTRO;1;;No ;int;;;10;10;0;;;;;;;;;;
eds70;dbo;_MOTIVO_ATESTADO;CODIGO;2;;YES;varchar;20;20;;;;;;;iso_1;;;Latin1_General_CI_AS;;;
eds70;dbo;_MOTIVO_ATESTADO;NOME;3;;YES;varchar;255;255;;;;;;;iso_1;;;Latin1_General_CI_AS;;;
eds70;dbo;_MOTIVO_ATESTADO;RESERVADO;4;;YES;smallint;;;5;10;0;;;;;;;;;;
eds70;dbo;_MOTIVO_RETORNO;REGISTRO;1;;No ;int;;;10;10;0;;;;;;;;;;
eds70;dbo;_MOTIVO_RETORNO;CODIGO;2;;YES;varchar;20;20;;;;;;;iso_1;;;Latin1_General_CI_AS;;;
eds70;dbo;_MOTIVO_RETORNO;NOME;3;;YES;varchar;255;255;;;;;;;iso_1;;;Latin1_General_CI_AS;;;
eds70;dbo;_MOTIVO_RETORNO;RESERVADO;4;;YES;smallint;;;5;10;0;;;;;;;;;;
eds70;dbo;_PADRAO_ETIQUETA;NROPADRAO;1;;No ;int;;;10;10;0;;;;;;;;;;
eds70;dbo;_PADRAO_ETIQUETA;NOME;2;;YES;varchar;50;50;;;;;;;iso_1;;;Latin1_General_CI_AS;;;
eds70;dbo;_PADRAO_ETIQUETA;RESERVADO;3;;YES;smallint;;;5;10;0;;;;;;;;;;
eds70;dbo;_PADRAO_ETIQUETA;MARGEM_ESQ;4;;YES;float;;;53;10;;;;;;;;;;;
eds70;dbo;_PADRAO_ETIQUETA;MARGEM_SUP;5;;YES;float;;;53;10;;;;;;;;;;;
eds70;dbo;_PADRAO_ETIQUETA;ESP_HORIZONTAL;6;;YES;float;;;53;10;;;;;;;;;;;
eds70;dbo;_PADRAO_ETIQUETA;ESP_VERTICAL;7;;YES;float;;;53;10;;;;;;;;;;;
eds70;dbo;_PADRAO_ETIQUETA;NRO_COLUNAS;8;;YES;smallint;;;5;10;0;;;;;;;;;;
eds70;dbo;_PADRAO_ETIQUETA;NRO_LINHAS;9;;YES;smallint;;;5;10;0;;;;;;;;;;
eds70;dbo;_PALAVRA_CHAVE;REGISTRO;1;;No ;int;;;10;10;0;;;;;;;;;;
eds70;dbo;_PALAVRA_CHAVE;CODIGO;2;;YES;varchar;20;20;;;;;;;iso_1;;;Latin1_General_CI_AS;;;
eds70;dbo;_PALAVRA_CHAVE;NOME;3;;YES;varchar;20;20;;;;;;;iso_1;;;Latin1_General_CI_AS;;;
eds70;dbo;_PALAVRA_CHAVE;RESERVADO;4;;YES;smallint;;;5;10;0;;;;;;;;;;
eds70;dbo;_PLANO_CONTA;NROCATFIN;1;;No ;int;;;10;10;0;;;;;;;;;;
eds70;dbo;_PLANO_CONTA;NOME;2;;No ;varchar;50;50;;;;;;;iso_1;;;Latin1_General_CI_AS;;;
eds70;dbo;_PLANO_CONTA;NROGRUPOFIN;3;;YES;int;;;10;10;0;;;;;;;;;;
eds70;dbo;_PLANO_CONTA;TIPO;4;;YES;int;;;10;10;0;;;;;;;;;;
eds70;dbo;_PLANO_CONTA;TRIBUTAVEL;5;;YES;smallint;;;5;10;0;;;;;;;;;;
eds70;dbo;_PLANO_CONTA;RESERVADO;6;;YES;smallint;;;5;10;0;;;;;;;;;;
eds70;dbo;_PLANO_CONTA;CONTA_CON;7;;YES;varchar;30;30;;;;;;;iso_1;;;Latin1_General_CI_AS;;;
eds70;dbo;_PLANO_CONTA;CONTA_DB;8;;YES;varchar;30;30;;;;;;;iso_1;;;Latin1_General_CI_AS;;;
eds70;dbo;_PLANO_CONTA;CONTA_CR;9;;YES;varchar;30;30;;;;;;;iso_1;;;Latin1_General_CI_AS;;;
eds70;dbo;_PREFIXO_PESSOA;REGISTRO;1;;No ;int;;;10;10;0;;;;;;;;;;
eds70;dbo;_PREFIXO_PESSOA;CODIGO;2;;YES;varchar;20;20;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
eds70;dbo;_PREFIXO_PESSOA;NOME;3;;YES;varchar;255;255;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
eds70;dbo;_PREFIXO_PESSOA;RESERVADO;4;;YES;smallint;;;5;10;0;;;;;;;;;;
eds70;dbo;_SIMBOLO_ANOMALIA;NROSIM;1;;No ;int;;;10;10;0;;;;;;;;;;
eds70;dbo;_SIMBOLO_ANOMALIA;DESCRICAO;2;;No ;varchar;30;30;;;;;;;iso_1;;;Latin1_General_CI_AS;;;
eds70;dbo;_SIMBOLO_ANOMALIA;ESPECIAL;3;;YES;int;;;10;10;0;;;;;;;;;;
eds70;dbo;_SIMBOLO_ANOMALIA;TIPMARCA;4;;YES;smallint;;;5;10;0;;;;;;;;;;
eds70;dbo;_SIMBOLO_ANOMALIA;TIPSIMB;5;;YES;smallint;;;5;10;0;;;;;;;;;;
eds70;dbo;_SIMBOLO_ANOMALIA;BITMAP1;6;;YES;varchar;20;20;;;;;;;iso_1;;;Latin1_General_CI_AS;;;
eds70;dbo;_SIMBOLO_ANOMALIA;BITMAP2;7;;YES;varchar;20;20;;;;;;;iso_1;;;Latin1_General_CI_AS;;;
eds70;dbo;_SIMBOLO_ANOMALIA;BITMAP3;8;;YES;varchar;20;20;;;;;;;iso_1;;;Latin1_General_CI_AS;;;
eds70;dbo;_SIMBOLO_ANOMALIA;SOBREPOS;9;;YES;smallint;;;5;10;0;;;;;;;;;;
eds70;dbo;_SIMBOLO_ANOMALIA;ICONE;10;;YES;varchar;20;20;;;;;;;iso_1;;;Latin1_General_CI_AS;;;
